,country,date,people_fully_vaccinated,daily_vaccinations
11552,Cuba,2021-09-26,4955621.0,270811.0
11553,Cuba,2021-09-27,4990546.0,254770.0
11554,Cuba,2021-09-28,5033023.0,244895.0
11555,Cuba,2021-09-29,5073888.0,226620.0
11556,Cuba,2021-09-30,5146950.0,220127.0
11557,Cuba,2021-10-01,5207046.0,207527.0
11558,Cuba,2021-10-02,5234380.0,192556.0
11559,Cuba,2021-10-03,5245735.0,178812.0
11560,Cuba,2021-10-04,5318954.0,163616.0
11561,Cuba,2021-10-05,5444754.0,155502.0
11562,Cuba,2021-10-06,5606045.0,158786.0
11563,Cuba,2021-10-07,5769198.0,151372.0
11564,Cuba,2021-10-08,6117779.0,174696.0
11565,Cuba,2021-10-09,6184534.0,194166.0
11566,Cuba,2021-10-10,6238972.0,204660.0
11567,Cuba,2021-10-11,6355943.0,209682.0
11568,Cuba,2021-10-12,6500743.0,217256.0
11569,Cuba,2021-10-13,6611807.0,216030.0
11570,Cuba,2021-10-14,6689090.0,224113.0
11571,Cuba,2021-10-15,6748348.0,213581.0
11572,Cuba,2021-10-16,6777771.0,226963.0
11573,Cuba,2021-10-17,6790452.0,237918.0
11574,Cuba,2021-10-18,6820549.0,241509.0
11575,Cuba,2021-10-19,6857060.0,224930.0
11576,Cuba,2021-10-20,6895689.0,207523.0
11577,Curacao,2021-03-29,4203.0,
11578,Curacao,2021-03-30,4730.0,876.0
11579,Curacao,2021-03-31,,902.0
11580,Curacao,2021-04-01,5841.0,910.0
11581,Curacao,2021-04-02,,1045.0
11582,Curacao,2021-04-03,,1126.0
11583,Curacao,2021-04-04,,1180.0
11584,Curacao,2021-04-05,7680.0,1218.0
11585,Curacao,2021-04-06,8175.0,1389.0
11586,Curacao,2021-04-07,8833.0,1560.0
11587,Curacao,2021-04-08,9517.0,1684.0
11588,Curacao,2021-04-09,10221.0,1868.0
11589,Curacao,2021-04-10,10658.0,2201.0
11590,Curacao,2021-04-11,,2436.0
11591,Curacao,2021-04-12,,2671.0
11592,Curacao,2021-04-13,11986.0,2817.0
11593,Curacao,2021-04-14,12402.0,3027.0
11594,Curacao,2021-04-15,12789.0,3435.0
11595,Curacao,2021-04-16,13116.0,3452.0
11596,Curacao,2021-04-17,13571.0,3400.0
11597,Curacao,2021-04-18,,3266.0
11598,Curacao,2021-04-19,13609.0,3132.0
11599,Curacao,2021-04-20,14292.0,3150.0
11600,Curacao,2021-04-21,14997.0,3046.0
11601,Curacao,2021-04-22,15365.0,2787.0
11602,Curacao,2021-04-23,15670.0,2761.0
11603,Curacao,2021-04-24,16402.0,2796.0
11604,Curacao,2021-04-25,16510.0,2588.0
11605,Curacao,2021-04-26,18058.0,2574.0
11606,Curacao,2021-04-27,19405.0,2460.0
11607,Curacao,2021-04-28,19769.0,2130.0
11608,Curacao,2021-04-29,22274.0,2319.0
11609,Curacao,2021-04-30,23445.0,2191.0
11610,Curacao,2021-05-01,24641.0,1926.0
11611,Curacao,2021-05-02,24643.0,1827.0
11612,Curacao,2021-05-03,27180.0,1964.0
11613,Curacao,2021-05-04,28509.0,1944.0
11614,Curacao,2021-05-05,30165.0,2282.0
11615,Curacao,2021-05-06,30940.0,1865.0
11616,Curacao,2021-05-07,,1699.0
11617,Curacao,2021-05-08,31712.0,1529.0
11618,Curacao,2021-05-09,32303.0,1706.0
11619,Curacao,2021-05-10,32769.0,1368.0
11620,Curacao,2021-05-11,33597.0,1235.0
11621,Curacao,2021-05-12,34687.0,1035.0
11622,Curacao,2021-05-13,36885.0,1227.0
11623,Curacao,2021-05-14,38669.0,1432.0
11624,Curacao,2021-05-15,40776.0,1701.0
11625,Curacao,2021-05-16,43890.0,2028.0
11626,Curacao,2021-05-17,45679.0,2219.0
11627,Curacao,2021-05-18,48668.0,2516.0
11628,Curacao,2021-05-19,51635.0,2777.0
11629,Curacao,2021-05-20,54205.0,2820.0
11630,Curacao,2021-05-21,58100.0,3197.0
11631,Curacao,2021-05-22,59872.0,3142.0
11632,Curacao,2021-05-23,60595.0,2779.0
11633,Curacao,2021-05-24,61757.0,2705.0
11634,Curacao,2021-05-25,63715.0,2564.0
11635,Curacao,2021-05-26,64009.0,2135.0
11636,Curacao,2021-05-27,65011.0,1912.0
11637,Curacao,2021-05-28,66310.0,1475.0
11638,Curacao,2021-05-29,67035.0,1314.0
11639,Curacao,2021-05-30,67755.0,1310.0
11640,Curacao,2021-05-31,68805.0,1315.0
11641,Curacao,2021-06-01,69251.0,1060.0
11642,Curacao,2021-06-02,69894.0,1123.0
11643,Curacao,2021-06-03,70620.0,1072.0
11644,Curacao,2021-06-04,70807.0,877.0
11645,Curacao,2021-06-05,71317.0,833.0
11646,Curacao,2021-06-06,71635.0,757.0
11647,Curacao,2021-06-07,72114.0,642.0
11648,Curacao,2021-06-08,72579.0,650.0
11649,Curacao,2021-06-09,72976.0,621.0
11650,Curacao,2021-06-10,73240.0,548.0
11651,Curacao,2021-06-11,73597.0,590.0
11652,Curacao,2021-06-12,74001.0,573.0
11653,Curacao,2021-06-13,74243.0,563.0
11654,Curacao,2021-06-14,74622.0,536.0
11655,Curacao,2021-06-15,74928.0,497.0
11656,Curacao,2021-06-16,75161.0,469.0
11657,Curacao,2021-06-17,75400.0,452.0
11658,Curacao,2021-06-18,75783.0,444.0
11659,Curacao,2021-06-19,76045.0,414.0
11660,Curacao,2021-06-20,76332.0,414.0
11661,Curacao,2021-06-21,76466.0,365.0
11662,Curacao,2021-06-22,76707.0,347.0
11663,Curacao,2021-06-23,76989.0,348.0
11664,Curacao,2021-06-24,77190.0,337.0
11665,Curacao,2021-06-25,77497.0,320.0
11666,Curacao,2021-06-26,77682.0,304.0
11667,Curacao,2021-06-27,77913.0,296.0
11668,Curacao,2021-06-28,78310.0,337.0
11669,Curacao,2021-06-29,78455.0,324.0
11670,Curacao,2021-06-30,78700.0,318.0
11671,Curacao,2021-07-01,78754.0,292.0
11672,Curacao,2021-07-02,78833.0,248.0
11673,Curacao,2021-07-03,78933.0,255.0
11674,Curacao,2021-07-04,78978.0,220.0
11675,Curacao,2021-07-05,,187.0
11676,Curacao,2021-07-06,79391.0,192.0
11677,Curacao,2021-07-07,79405.0,198.0
11678,Curacao,2021-07-08,,224.0
11679,Curacao,2021-07-09,79879.0,251.0
11680,Curacao,2021-07-10,79889.0,289.0
11681,Curacao,2021-07-11,,305.0
11682,Curacao,2021-07-12,,294.0
11683,Curacao,2021-07-13,80316.0,283.0
11684,Curacao,2021-07-14,80332.0,283.0
11685,Curacao,2021-07-15,80637.0,298.0
11686,Curacao,2021-07-16,80679.0,265.0
11687,Curacao,2021-07-17,80688.0,262.0
11688,Curacao,2021-07-18,80700.0,242.0
11689,Curacao,2021-07-19,81016.0,276.0
11690,Curacao,2021-07-20,81041.0,257.0
11691,Curacao,2021-07-21,81056.0,263.0
11692,Curacao,2021-07-22,81225.0,241.0
11693,Curacao,2021-07-23,81292.0,246.0
11694,Curacao,2021-07-24,81398.0,237.0
11695,Curacao,2021-07-25,,250.0
11696,Curacao,2021-07-26,,208.0
11697,Curacao,2021-07-27,81671.0,220.0
11698,Curacao,2021-07-28,81900.0,227.0
11699,Curacao,2021-07-29,,211.0
11700,Curacao,2021-07-30,82077.0,216.0
11701,Curacao,2021-07-31,82446.0,237.0
11702,Curacao,2021-08-01,,241.0
11703,Curacao,2021-08-02,,246.0
11704,Curacao,2021-08-03,82757.0,250.0
11705,Curacao,2021-08-04,82917.0,218.0
11706,Curacao,2021-08-05,,210.0
11707,Curacao,2021-08-06,83029.0,201.0
11708,Curacao,2021-08-07,83456.0,234.0
11709,Curacao,2021-08-08,,239.0
11710,Curacao,2021-08-09,83520.0,244.0
11711,Curacao,2021-08-10,83717.0,251.0
11712,Curacao,2021-08-11,84083.0,328.0
11713,Curacao,2021-08-12,,335.0
11714,Curacao,2021-08-13,84290.0,341.0
11715,Curacao,2021-08-14,84698.0,338.0
11716,Curacao,2021-08-15,,320.0
11717,Curacao,2021-08-16,,301.0
11718,Curacao,2021-08-17,84833.0,279.0
11719,Curacao,2021-08-18,85047.0,252.0
11720,Curacao,2021-08-19,,246.0
11721,Curacao,2021-08-20,85168.0,240.0
11722,Curacao,2021-08-21,85438.0,215.0
11723,Curacao,2021-08-22,,213.0
11724,Curacao,2021-08-23,,210.0
11725,Curacao,2021-08-24,85525.0,208.0
11726,Curacao,2021-08-25,85701.0,193.0
11727,Curacao,2021-08-26,,191.0
11728,Curacao,2021-08-27,85800.0,190.0
11729,Curacao,2021-08-28,86074.0,189.0
11730,Curacao,2021-08-29,86197.0,207.0
11731,Curacao,2021-08-30,86313.0,222.0
11732,Curacao,2021-08-31,86519.0,272.0
11733,Curacao,2021-09-01,86677.0,243.0
11734,Curacao,2021-09-02,86695.0,239.0
11735,Curacao,2021-09-03,86725.0,236.0
11736,Curacao,2021-09-04,87041.0,229.0
11737,Curacao,2021-09-05,,209.0
11738,Curacao,2021-09-06,87063.0,191.0
11739,Curacao,2021-09-07,87066.0,137.0
11740,Curacao,2021-09-08,87319.0,161.0
11741,Curacao,2021-09-09,,160.0
11742,Curacao,2021-09-10,87350.0,158.0
11743,Curacao,2021-09-11,87685.0,150.0
11744,Curacao,2021-09-12,,150.0
11745,Curacao,2021-09-13,,150.0
11746,Curacao,2021-09-14,87725.0,152.0
11747,Curacao,2021-09-15,87981.0,153.0
11748,Curacao,2021-09-16,88019.0,157.0
11749,Curacao,2021-09-17,,192.0
11750,Curacao,2021-09-18,88351.0,154.0
11751,Curacao,2021-09-19,88355.0,155.0
11752,Curacao,2021-09-20,,184.0
11753,Curacao,2021-09-21,88643.0,212.0
11754,Curacao,2021-09-22,88688.0,156.0
11755,Curacao,2021-09-23,88695.0,151.0
11756,Curacao,2021-09-24,88723.0,118.0
11757,Curacao,2021-09-25,89069.0,157.0
11758,Curacao,2021-09-26,,156.0
11759,Curacao,2021-09-27,,126.0
11760,Curacao,2021-09-28,89101.0,97.0
11761,Curacao,2021-09-29,89355.0,148.0
11762,Curacao,2021-09-30,,149.0
11763,Curacao,2021-10-01,89386.0,146.0
11764,Curacao,2021-10-02,89638.0,140.0
11765,Curacao,2021-10-03,,139.0
11766,Curacao,2021-10-04,,139.0
11767,Curacao,2021-10-05,89660.0,138.0
11768,Curacao,2021-10-06,89874.0,142.0
11769,Curacao,2021-10-07,,143.0
11770,Curacao,2021-10-08,89916.0,144.0
11771,Curacao,2021-10-09,90207.0,149.0
11772,Curacao,2021-10-10,90260.0,156.0
11773,Curacao,2021-10-11,,176.0
11774,Curacao,2021-10-12,,195.0
11775,Curacao,2021-10-13,90432.0,151.0
11776,Curacao,2021-10-14,,191.0
11777,Curacao,2021-10-15,90664.0,231.0
11778,Curacao,2021-10-16,,198.0
11779,Curacao,2021-10-17,91243.0,232.0
11780,Curacao,2021-10-18,91246.0,213.0
11781,Curacao,2021-10-19,91377.0,241.0
11782,Curacao,2021-10-20,91497.0,260.0
11783,Curacao,2021-10-21,91502.0,218.0
11784,Curacao,2021-10-22,91696.0,202.0
11785,Cyprus,2021-01-06,,
11786,Cyprus,2021-01-07,,534.0
11787,Cyprus,2021-01-08,,534.0
11788,Cyprus,2021-01-09,,534.0
11789,Cyprus,2021-01-10,,534.0
11790,Cyprus,2021-01-11,,566.0
11791,Cyprus,2021-01-12,,588.0
11792,Cyprus,2021-01-13,,604.0
11793,Cyprus,2021-01-14,,628.0
11794,Cyprus,2021-01-15,,651.0
11795,Cyprus,2021-01-16,,675.0
11796,Cyprus,2021-01-17,,752.0
11797,Cyprus,2021-01-18,,806.0
11798,Cyprus,2021-01-19,,859.0
11799,Cyprus,2021-01-20,,913.0
11800,Cyprus,2021-01-21,,966.0
11801,Cyprus,2021-01-22,,1020.0
11802,Cyprus,2021-01-23,2057.0,1073.0
11803,Cyprus,2021-01-24,,1079.0
11804,Cyprus,2021-01-25,,1084.0
11805,Cyprus,2021-01-26,,1090.0
11806,Cyprus,2021-01-27,,1095.0
11807,Cyprus,2021-01-28,,1101.0
11808,Cyprus,2021-01-29,,1106.0
11809,Cyprus,2021-01-30,5551.0,1111.0
11810,Cyprus,2021-01-31,,1102.0
11811,Cyprus,2021-02-01,,1093.0
11812,Cyprus,2021-02-02,,1083.0
11813,Cyprus,2021-02-03,,1074.0
11814,Cyprus,2021-02-04,,1064.0
11815,Cyprus,2021-02-05,,1055.0
11816,Cyprus,2021-02-06,10024.0,1045.0
11817,Cyprus,2021-02-07,,1133.0
11818,Cyprus,2021-02-08,,1220.0
11819,Cyprus,2021-02-09,,1307.0
11820,Cyprus,2021-02-10,,1394.0
11821,Cyprus,2021-02-11,,1482.0
11822,Cyprus,2021-02-12,,1569.0
11823,Cyprus,2021-02-13,14837.0,1656.0
11824,Cyprus,2021-02-14,,1672.0
11825,Cyprus,2021-02-15,,1687.0
11826,Cyprus,2021-02-16,,1703.0
11827,Cyprus,2021-02-17,,1719.0
11828,Cyprus,2021-02-18,,1735.0
11829,Cyprus,2021-02-19,,1750.0
11830,Cyprus,2021-02-20,19221.0,1766.0
11831,Cyprus,2021-02-21,,1884.0
11832,Cyprus,2021-02-22,,2002.0
11833,Cyprus,2021-02-23,20323.0,2119.0
11834,Cyprus,2021-02-24,,2420.0
11835,Cyprus,2021-02-25,,2721.0
11836,Cyprus,2021-02-26,22559.0,3022.0
11837,Cyprus,2021-02-27,,3136.0
11838,Cyprus,2021-02-28,,3133.0
11839,Cyprus,2021-03-01,,3129.0
11840,Cyprus,2021-03-02,,3126.0
11841,Cyprus,2021-03-03,,2939.0
11842,Cyprus,2021-03-04,,2753.0
11843,Cyprus,2021-03-05,,2567.0
11844,Cyprus,2021-03-06,,2567.0
11845,Cyprus,2021-03-07,28741.0,2567.0
11846,Cyprus,2021-03-08,,2531.0
11847,Cyprus,2021-03-09,,2496.0
11848,Cyprus,2021-03-10,,2461.0
11849,Cyprus,2021-03-11,,2426.0
11850,Cyprus,2021-03-12,,2391.0
11851,Cyprus,2021-03-13,,2355.0
11852,Cyprus,2021-03-14,,2320.0
11853,Cyprus,2021-03-15,,2320.0
11854,Cyprus,2021-03-16,,2320.0
11855,Cyprus,2021-03-17,,2320.0
11856,Cyprus,2021-03-18,,2320.0
11857,Cyprus,2021-03-19,,2320.0
11858,Cyprus,2021-03-20,35963.0,2320.0
11859,Cyprus,2021-03-21,,2316.0
11860,Cyprus,2021-03-22,,2312.0
11861,Cyprus,2021-03-23,,2308.0
11862,Cyprus,2021-03-24,,2304.0
11863,Cyprus,2021-03-25,,2300.0
11864,Cyprus,2021-03-26,,2296.0
11865,Cyprus,2021-03-27,,2292.0
11866,Cyprus,2021-03-28,,2292.0
11867,Cyprus,2021-03-29,,2292.0
11868,Cyprus,2021-03-30,,2292.0
11869,Cyprus,2021-03-31,,2292.0
11870,Cyprus,2021-04-01,,2292.0
11871,Cyprus,2021-04-02,,2292.0
11872,Cyprus,2021-04-03,46866.0,2292.0
11873,Cyprus,2021-04-04,,2432.0
11874,Cyprus,2021-04-05,,2573.0
11875,Cyprus,2021-04-06,,2713.0
11876,Cyprus,2021-04-07,50461.0,2854.0
11877,Cyprus,2021-04-08,,3140.0
11878,Cyprus,2021-04-09,52288.0,3427.0
11879,Cyprus,2021-04-10,,3492.0
11880,Cyprus,2021-04-11,,3416.0
11881,Cyprus,2021-04-12,,3341.0
11882,Cyprus,2021-04-13,,3265.0
11883,Cyprus,2021-04-14,,3189.0
11884,Cyprus,2021-04-15,,2967.0
11885,Cyprus,2021-04-16,57084.0,2745.0
11886,Cyprus,2021-04-17,,2936.0
11887,Cyprus,2021-04-18,,3126.0
11888,Cyprus,2021-04-19,57993.0,3316.0
11889,Cyprus,2021-04-20,58265.0,3635.0
11890,Cyprus,2021-04-21,58794.0,3914.0
11891,Cyprus,2021-04-22,,4373.0
11892,Cyprus,2021-04-23,60183.0,4832.0
11893,Cyprus,2021-04-24,,5170.0
11894,Cyprus,2021-04-25,,5508.0
11895,Cyprus,2021-04-26,,5846.0
11896,Cyprus,2021-04-27,,6055.0
11897,Cyprus,2021-04-28,,6305.0
11898,Cyprus,2021-04-29,,6374.0
11899,Cyprus,2021-04-30,,6444.0
11900,Cyprus,2021-05-01,69463.0,6444.0
11901,Cyprus,2021-05-02,,6798.0
11902,Cyprus,2021-05-03,,7152.0
11903,Cyprus,2021-05-04,,7506.0
11904,Cyprus,2021-05-05,,7860.0
11905,Cyprus,2021-05-06,79631.0,8214.0
11906,Cyprus,2021-05-07,,8686.0
11907,Cyprus,2021-05-08,,9159.0
11908,Cyprus,2021-05-09,,9277.0
11909,Cyprus,2021-05-10,87166.0,9396.0
11910,Cyprus,2021-05-11,91459.0,10008.0
11911,Cyprus,2021-05-12,94730.0,10929.0
11912,Cyprus,2021-05-13,,11403.0
11913,Cyprus,2021-05-14,104180.0,11759.0
11914,Cyprus,2021-05-15,,11085.0
11915,Cyprus,2021-05-16,108902.0,10410.0
11916,Cyprus,2021-05-17,114476.0,11043.0
11917,Cyprus,2021-05-18,121886.0,11037.0
11918,Cyprus,2021-05-19,128180.0,10859.0
11919,Cyprus,2021-05-20,,11110.0
11920,Cyprus,2021-05-21,147632.0,11360.0
11921,Cyprus,2021-05-22,,11937.0
11922,Cyprus,2021-05-23,161002.0,12513.0
11923,Cyprus,2021-05-24,163312.0,12078.0
11924,Cyprus,2021-05-25,,12153.0
11925,Cyprus,2021-05-26,183988.0,12092.0
11926,Cyprus,2021-05-27,191017.0,11773.0
11927,Cyprus,2021-05-28,,10892.0
11928,Cyprus,2021-05-29,,10715.0
11929,Cyprus,2021-05-30,209196.0,10537.0
11930,Cyprus,2021-05-31,,10329.0
11931,Cyprus,2021-06-01,227298.0,9756.0
11932,Cyprus,2021-06-02,233830.0,8806.0
11933,Cyprus,2021-06-03,237560.0,8573.0
11934,Cyprus,2021-06-04,,8244.0
11935,Cyprus,2021-06-05,,7915.0
11936,Cyprus,2021-06-06,245992.0,7586.0
11937,Cyprus,2021-06-07,250582.0,7044.0
11938,Cyprus,2021-06-08,253550.0,6686.0
11939,Cyprus,2021-06-09,260069.0,7257.0
11940,Cyprus,2021-06-10,265642.0,6969.0
11941,Cyprus,2021-06-11,267802.0,7402.0
11942,Cyprus,2021-06-12,275709.0,8270.0
11943,Cyprus,2021-06-13,,8310.0
11944,Cyprus,2021-06-14,,8297.0
11945,Cyprus,2021-06-15,282495.0,8102.0
11946,Cyprus,2021-06-16,288897.0,7908.0
11947,Cyprus,2021-06-17,296244.0,8307.0
11948,Cyprus,2021-06-18,,8066.0
11949,Cyprus,2021-06-19,305723.0,7391.0
11950,Cyprus,2021-06-20,,7104.0
11951,Cyprus,2021-06-21,,6817.0
11952,Cyprus,2021-06-22,,6529.0
11953,Cyprus,2021-06-23,316211.0,5688.0
11954,Cyprus,2021-06-24,324112.0,5510.0
11955,Cyprus,2021-06-25,,5274.0
11956,Cyprus,2021-06-26,,5037.0
11957,Cyprus,2021-06-27,,5241.0
11958,Cyprus,2021-06-28,,5444.0
11959,Cyprus,2021-06-29,,5648.0
11960,Cyprus,2021-06-30,346707.0,5852.0
11961,Cyprus,2021-07-01,,5939.0
11962,Cyprus,2021-07-02,364250.0,6661.0
11963,Cyprus,2021-07-03,368151.0,6804.0
11964,Cyprus,2021-07-04,,7003.0
11965,Cyprus,2021-07-05,379996.0,7201.0
11966,Cyprus,2021-07-06,386906.0,7562.0
11967,Cyprus,2021-07-07,395335.0,8265.0
11968,Cyprus,2021-07-08,401438.0,8107.0
11969,Cyprus,2021-07-09,404897.0,7726.0
11970,Cyprus,2021-07-10,407845.0,7302.0
11971,Cyprus,2021-07-11,,7088.0
11972,Cyprus,2021-07-12,412675.0,6874.0
11973,Cyprus,2021-07-13,415829.0,6699.0
11974,Cyprus,2021-07-14,419220.0,6183.0
11975,Cyprus,2021-07-15,421004.0,5795.0
11976,Cyprus,2021-07-16,,5326.0
11977,Cyprus,2021-07-17,424614.0,5480.0
11978,Cyprus,2021-07-18,,5368.0
11979,Cyprus,2021-07-19,428937.0,5255.0
11980,Cyprus,2021-07-20,432891.0,5365.0
11981,Cyprus,2021-07-21,434326.0,5099.0
11982,Cyprus,2021-07-22,436249.0,4880.0
11983,Cyprus,2021-07-23,,4821.0
11984,Cyprus,2021-07-24,440057.0,4761.0
11985,Cyprus,2021-07-25,440725.0,4239.0
11986,Cyprus,2021-07-26,,4380.0
11987,Cyprus,2021-07-27,443540.0,4097.0
11988,Cyprus,2021-07-28,446017.0,4119.0
11989,Cyprus,2021-07-29,449525.0,4203.0
11990,Cyprus,2021-07-30,,4145.0
11991,Cyprus,2021-07-31,,4086.0
11992,Cyprus,2021-08-01,,4490.0
11993,Cyprus,2021-08-02,459581.0,4231.0
11994,Cyprus,2021-08-03,463108.0,4424.0
11995,Cyprus,2021-08-04,465901.0,4664.0
11996,Cyprus,2021-08-05,469776.0,4821.0
11997,Cyprus,2021-08-06,,4840.0
11998,Cyprus,2021-08-07,473909.0,4858.0
11999,Cyprus,2021-08-08,,4807.0
12000,Cyprus,2021-08-09,477542.0,4756.0
12001,Cyprus,2021-08-10,480910.0,4454.0
12002,Cyprus,2021-08-11,484450.0,4158.0
12003,Cyprus,2021-08-12,486972.0,3823.0
12004,Cyprus,2021-08-13,490742.0,4219.0
12005,Cyprus,2021-08-14,,3899.0
12006,Cyprus,2021-08-15,,3649.0
12007,Cyprus,2021-08-16,493794.0,3399.0
12008,Cyprus,2021-08-17,497540.0,3409.0
12009,Cyprus,2021-08-18,499491.0,3431.0
12010,Cyprus,2021-08-19,,3415.0
12011,Cyprus,2021-08-20,504059.0,3093.0
12012,Cyprus,2021-08-21,504219.0,2918.0
12013,Cyprus,2021-08-22,,3174.0
12014,Cyprus,2021-08-23,,3430.0
12015,Cyprus,2021-08-24,,3225.0
12016,Cyprus,2021-08-25,,3022.0
12017,Cyprus,2021-08-26,515011.0,2885.0
12018,Cyprus,2021-08-27,,2628.0
12019,Cyprus,2021-08-28,,2941.0
12020,Cyprus,2021-08-29,,2822.0
12021,Cyprus,2021-08-30,520476.0,2703.0
12022,Cyprus,2021-08-31,,2530.0
12023,Cyprus,2021-09-01,522561.0,2357.0
12024,Cyprus,2021-09-02,524397.0,2289.0
12025,Cyprus,2021-09-03,527007.0,2589.0
12026,Cyprus,2021-09-04,,2471.0
12027,Cyprus,2021-09-05,,2353.0
12028,Cyprus,2021-09-06,528622.0,2235.0
12029,Cyprus,2021-09-07,,2344.0
12030,Cyprus,2021-09-08,531745.0,2454.0
12031,Cyprus,2021-09-09,533057.0,2337.0
12032,Cyprus,2021-09-10,,2010.0
12033,Cyprus,2021-09-11,535584.0,2103.0
12034,Cyprus,2021-09-12,,2104.0
12035,Cyprus,2021-09-13,537357.0,2106.0
12036,Cyprus,2021-09-14,538439.0,1968.0
12037,Cyprus,2021-09-15,539446.0,1783.0
12038,Cyprus,2021-09-16,540567.0,1753.0
12039,Cyprus,2021-09-17,,1791.0
12040,Cyprus,2021-09-18,,1828.0
12041,Cyprus,2021-09-19,,1956.0
12042,Cyprus,2021-09-20,,2084.0
12043,Cyprus,2021-09-21,545946.0,2179.0
12044,Cyprus,2021-09-22,546812.0,2309.0
12045,Cyprus,2021-09-23,547741.0,2383.0
12046,Cyprus,2021-09-24,,2363.0
12047,Cyprus,2021-09-25,,2342.0
12048,Cyprus,2021-09-26,,2322.0
12049,Cyprus,2021-09-27,552465.0,2302.0
12050,Cyprus,2021-09-28,,2351.0
12051,Cyprus,2021-09-29,554686.0,2411.0
12052,Cyprus,2021-09-30,,2296.0
12053,Cyprus,2021-10-01,,2168.0
12054,Cyprus,2021-10-02,556852.0,2040.0
12055,Cyprus,2021-10-03,,2000.0
12056,Cyprus,2021-10-04,,1960.0
12057,Cyprus,2021-10-05,559121.0,1850.0
12058,Cyprus,2021-10-06,,1860.0
12059,Cyprus,2021-10-07,560123.0,2067.0
12060,Cyprus,2021-10-08,,2115.0
12061,Cyprus,2021-10-09,,2164.0
12062,Cyprus,2021-10-10,562207.0,2124.0
12063,Cyprus,2021-10-11,563053.0,2469.0
12064,Cyprus,2021-10-12,563454.0,2525.0
12065,Cyprus,2021-10-13,,2475.0
12066,Cyprus,2021-10-14,564181.0,2424.0
12067,Cyprus,2021-10-15,,2393.0
12068,Cyprus,2021-10-16,,2361.0
12069,Cyprus,2021-10-17,,2330.0
12070,Cyprus,2021-10-18,,1914.0
12071,Cyprus,2021-10-19,566531.0,1787.0
12072,Cyprus,2021-10-20,566820.0,1708.0
12073,Czechia,2020-12-27,,
12074,Czechia,2020-12-28,,2304.0
12075,Czechia,2020-12-29,,2883.0
12076,Czechia,2020-12-30,,3091.0
12077,Czechia,2020-12-31,,2644.0
12078,Czechia,2021-01-01,,2169.0
12079,Czechia,2021-01-02,,2020.0
12080,Czechia,2021-01-03,,1863.0
12081,Czechia,2021-01-04,,2049.0
12082,Czechia,2021-01-05,,2198.0
12083,Czechia,2021-01-06,1.0,2530.0
12084,Czechia,2021-01-07,1.0,3483.0
12085,Czechia,2021-01-08,1.0,4879.0
12086,Czechia,2021-01-09,2.0,4985.0
12087,Czechia,2021-01-10,4.0,5106.0
12088,Czechia,2021-01-11,6.0,5997.0
12089,Czechia,2021-01-12,8.0,7267.0
12090,Czechia,2021-01-13,8.0,8365.0
12091,Czechia,2021-01-14,10.0,9398.0
12092,Czechia,2021-01-15,10.0,9964.0
12093,Czechia,2021-01-16,13.0,10158.0
12094,Czechia,2021-01-17,651.0,10370.0
12095,Czechia,2021-01-18,2473.0,11006.0
12096,Czechia,2021-01-19,5194.0,11277.0
12097,Czechia,2021-01-20,7843.0,11675.0
12098,Czechia,2021-01-21,9577.0,11982.0
12099,Czechia,2021-01-22,10620.0,12253.0
12100,Czechia,2021-01-23,11498.0,12367.0
12101,Czechia,2021-01-24,12368.0,12350.0
12102,Czechia,2021-01-25,15338.0,12107.0
12103,Czechia,2021-01-26,19316.0,11996.0
12104,Czechia,2021-01-27,23839.0,11602.0
12105,Czechia,2021-01-28,29962.0,11008.0
12106,Czechia,2021-01-29,37856.0,10751.0
12107,Czechia,2021-01-30,38944.0,10413.0
12108,Czechia,2021-01-31,40125.0,10238.0
12109,Czechia,2021-02-01,48066.0,10138.0
12110,Czechia,2021-02-02,58291.0,10116.0
12111,Czechia,2021-02-03,69283.0,10381.0
12112,Czechia,2021-02-04,82240.0,11044.0
12113,Czechia,2021-02-05,92896.0,11332.0
12114,Czechia,2021-02-06,95247.0,11529.0
12115,Czechia,2021-02-07,97734.0,11735.0
12116,Czechia,2021-02-08,109120.0,12241.0
12117,Czechia,2021-02-09,121044.0,12620.0
12118,Czechia,2021-02-10,134265.0,13094.0
12119,Czechia,2021-02-11,150456.0,13758.0
12120,Czechia,2021-02-12,165152.0,14520.0
12121,Czechia,2021-02-13,168131.0,14717.0
12122,Czechia,2021-02-14,169509.0,14580.0
12123,Czechia,2021-02-15,178847.0,14620.0
12124,Czechia,2021-02-16,187901.0,14728.0
12125,Czechia,2021-02-17,196192.0,14623.0
12126,Czechia,2021-02-18,204240.0,14317.0
12127,Czechia,2021-02-19,211563.0,13992.0
12128,Czechia,2021-02-20,212738.0,13790.0
12129,Czechia,2021-02-21,213755.0,13755.0
12130,Czechia,2021-02-22,219765.0,13812.0
12131,Czechia,2021-02-23,226726.0,14116.0
12132,Czechia,2021-02-24,232749.0,14388.0
12133,Czechia,2021-02-25,238285.0,14836.0
12134,Czechia,2021-02-26,243615.0,15167.0
12135,Czechia,2021-02-27,244165.0,15223.0
12136,Czechia,2021-02-28,244710.0,15331.0
12137,Czechia,2021-03-01,248137.0,16310.0
12138,Czechia,2021-03-02,251673.0,17859.0
12139,Czechia,2021-03-03,256163.0,20065.0
12140,Czechia,2021-03-04,260827.0,22121.0
